X,ID,RP,SP,RP_journey,SP_task,av_car,av_rail,time_car,cost_car,time_rail,cost_rail,access_rail,service_rail,female,business,income,choice
4582,287,0,1,NA,4,1,1,390,35,155,65,15,3,1,0,51254,1
4583,287,0,1,NA,5,1,1,275,40,155,55,5,3,1,0,51254,1
4584,287,0,1,NA,6,1,1,250,50,120,65,20,2,1,0,51254,4
4585,287,0,1,NA,7,1,1,250,45,170,35,15,3,1,0,51254,4
4586,287,0,1,NA,8,1,1,275,30,155,65,25,2,1,0,51254,1
4587,287,0,1,NA,9,1,1,390,30,120,65,15,1,1,0,51254,4
4588,287,0,1,NA,10,1,1,275,50,120,55,5,3,1,0,51254,1
4589,287,0,1,NA,11,1,1,390,35,130,55,15,1,1,0,51254,1
4590,287,0,1,NA,12,1,1,300,45,170,45,5,1,1,0,51254,1
4591,287,0,1,NA,13,1,1,345,30,140,65,15,1,1,0,51254,1
4592,287,0,1,NA,14,1,1,250,40,140,75,20,2,1,0,51254,1
4612,289,0,1,NA,2,1,1,345,45,120,45,5,1,1,1,32812,4
4618,289,0,1,NA,8,1,1,275,40,130,65,20,1,1,1,32812,1
4619,289,0,1,NA,9,1,1,275,50,155,35,10,3,1,1,32812,4
4620,289,0,1,NA,10,1,1,390,35,120,75,15,2,1,1,32812,4
4621,289,0,1,NA,11,1,1,300,30,155,45,25,1,1,1,32812,4
4622,289,0,1,NA,12,1,1,300,35,155,45,20,1,1,1,32812,1
4623,289,0,1,NA,13,1,1,250,50,120,55,25,2,1,1,32812,4
4624,289,0,1,NA,14,1,1,390,35,120,55,10,1,1,1,32812,4
4641,291,1,0,1,NA,1,1,275,30,130,75,25,0,1,1,33827,1
4642,291,1,0,2,NA,1,1,275,45,140,65,15,0,1,1,33827,1
4643,291,0,1,NA,1,1,1,390,40,170,35,5,2,1,1,33827,4
4644,291,0,1,NA,2,1,1,390,30,140,55,5,1,1,1,33827,4
4646,291,0,1,NA,4,1,1,300,30,155,75,25,2,1,1,33827,4
4647,291,0,1,NA,5,1,1,250,40,170,35,25,2,1,1,33827,4
4648,291,0,1,NA,6,1,1,275,45,170,35,10,2,1,1,33827,4
4649,291,0,1,NA,7,1,1,275,50,120,75,15,3,1,1,33827,4
4652,291,0,1,NA,10,1,1,345,35,140,45,25,3,1,1,33827,4
4653,291,0,1,NA,11,1,1,345,45,120,35,5,1,1,1,33827,4
4655,291,0,1,NA,13,1,1,390,30,170,35,25,3,1,1,33827,4
4656,291,0,1,NA,14,1,1,300,45,140,55,10,3,1,1,33827,4
4705,295,1,0,1,NA,1,1,250,45,170,35,25,0,1,1,58773,4
4706,295,1,0,2,NA,1,1,275,50,155,55,20,0,1,1,58773,4
4707,295,0,1,NA,1,1,1,275,50,140,35,15,3,1,1,58773,4
4708,295,0,1,NA,2,1,1,390,40,130,75,15,1,1,1,58773,4
4709,295,0,1,NA,3,1,1,390,40,120,75,20,3,1,1,58773,4
4710,295,0,1,NA,4,1,1,300,40,170,35,5,3,1,1,58773,4
4711,295,0,1,NA,5,1,1,345,30,155,55,20,3,1,1,58773,4
4712,295,0,1,NA,6,1,1,275,40,170,35,25,3,1,1,58773,1
4713,295,0,1,NA,7,1,1,345,35,130,65,20,3,1,1,58773,4
4714,295,0,1,NA,8,1,1,300,50,130,75,5,2,1,1,58773,4
4715,295,0,1,NA,9,1,1,250,30,170,55,20,3,1,1,58773,4
4716,295,0,1,NA,10,1,1,345,35,170,45,5,2,1,1,58773,4
4717,295,0,1,NA,11,1,1,300,45,140,45,10,3,1,1,58773,4
4718,295,0,1,NA,12,1,1,345,30,140,65,20,3,1,1,58773,4
4719,295,0,1,NA,13,1,1,250,50,120,75,10,2,1,1,58773,1
4720,295,0,1,NA,14,1,1,300,35,170,35,25,2,1,1,58773,4
4721,296,1,0,1,NA,1,1,250,50,140,75,10,0,1,1,69554,1
4722,296,1,0,2,NA,1,1,345,35,170,45,5,0,1,1,69554,1
4723,296,0,1,NA,1,1,1,250,30,140,65,15,1,1,1,69554,1
4724,296,0,1,NA,2,1,1,300,35,155,35,15,2,1,1,69554,4
4725,296,0,1,NA,3,1,1,300,35,155,45,15,3,1,1,69554,4
4726,296,0,1,NA,4,1,1,275,35,140,65,20,3,1,1,69554,4
4727,296,0,1,NA,5,1,1,390,30,130,65,25,1,1,1,69554,4
4728,296,0,1,NA,6,1,1,390,35,130,35,10,1,1,1,69554,4
4729,296,0,1,NA,7,1,1,300,45,120,65,5,1,1,1,69554,4
4730,296,0,1,NA,8,1,1,300,40,155,35,5,2,1,1,69554,4
4731,296,0,1,NA,9,1,1,390,30,120,55,15,1,1,1,69554,4
4732,296,0,1,NA,10,1,1,275,40,170,55,25,2,1,1,69554,4
4733,296,0,1,NA,11,1,1,275,50,155,55,15,2,1,1,69554,4
4734,296,0,1,NA,12,1,1,345,35,120,75,10,2,1,1,69554,4
4735,296,0,1,NA,13,1,1,250,50,120,65,10,1,1,1,69554,1
4736,296,0,1,NA,14,1,1,345,40,155,45,5,2,1,1,69554,4
4801,301,1,0,1,NA,1,1,275,30,130,75,25,0,0,0,62783,1
4802,301,1,0,2,NA,1,1,345,35,140,45,25,0,0,0,62783,4
4803,301,0,1,NA,1,1,1,390,40,170,35,5,2,0,0,62783,4
4806,301,0,1,NA,4,1,1,300,30,155,75,25,2,0,0,62783,4
4807,301,0,1,NA,5,1,1,250,40,170,35,25,2,0,0,62783,4
4808,301,0,1,NA,6,1,1,275,45,170,35,10,2,0,0,62783,1
4809,301,0,1,NA,7,1,1,275,50,120,75,15,3,0,0,62783,1
4810,301,0,1,NA,8,1,1,250,45,170,45,20,2,0,0,62783,1
4811,301,0,1,NA,9,1,1,390,35,140,55,10,1,0,0,62783,1
4812,301,0,1,NA,10,1,1,345,45,120,35,5,1,0,0,62783,4
4813,301,0,1,NA,11,1,1,250,50,130,75,15,3,0,0,62783,1
4814,301,0,1,NA,12,1,1,390,30,170,35,25,3,0,0,62783,4
4816,301,0,1,NA,14,1,1,300,45,140,55,10,3,0,0,62783,4
4833,303,1,0,1,NA,1,1,250,45,140,65,20,0,0,0,72448,1
4834,303,1,0,2,NA,1,1,250,45,155,55,20,0,0,0,72448,1
4835,303,0,1,NA,1,1,1,345,35,140,55,5,3,0,0,72448,4
4838,303,0,1,NA,4,1,1,250,45,120,75,10,2,0,0,72448,4
4840,303,0,1,NA,6,1,1,345,40,130,35,20,1,0,0,72448,4
4841,303,0,1,NA,7,1,1,345,35,130,75,15,2,0,0,72448,1
4842,303,0,1,NA,8,1,1,345,45,120,45,5,1,0,0,72448,4
4843,303,0,1,NA,9,1,1,345,30,170,35,15,1,0,0,72448,1
4844,303,0,1,NA,10,1,1,250,40,155,45,25,1,0,0,72448,4
4845,303,0,1,NA,11,1,1,300,45,155,65,20,3,0,0,72448,1
4846,303,0,1,NA,12,1,1,275,50,120,75,15,3,0,0,72448,1
4848,303,0,1,NA,14,1,1,300,50,130,75,15,1,0,0,72448,4
4849,304,1,0,1,NA,1,1,390,30,140,65,25,0,0,0,16495,1
4850,304,1,0,2,NA,1,1,300,50,140,65,5,0,0,0,16495,1
4853,304,0,1,NA,3,1,1,390,30,130,55,5,1,0,0,16495,1
4854,304,0,1,NA,4,1,1,345,40,140,45,10,2,0,0,16495,4
4855,304,0,1,NA,5,1,1,300,50,130,75,10,3,0,0,16495,1
4856,304,0,1,NA,6,1,1,345,40,120,45,10,1,0,0,16495,1
4857,304,0,1,NA,7,1,1,300,40,170,45,15,2,0,0,16495,4
4858,304,0,1,NA,8,1,1,345,45,120,45,10,3,0,0,16495,4
4859,304,0,1,NA,9,1,1,275,50,155,45,10,1,0,0,16495,4
4861,304,0,1,NA,11,1,1,390,30,120,65,25,3,0,0,16495,1
4863,304,0,1,NA,13,1,1,390,30,140,75,10,3,0,0,16495,1
4864,304,0,1,NA,14,1,1,345,40,140,35,5,3,0,0,16495,4
4881,306,1,0,1,NA,1,1,390,30,130,65,25,0,1,0,52405,1
4882,306,1,0,2,NA,1,1,345,35,170,45,5,0,1,0,52405,1
4883,306,0,1,NA,1,1,1,250,30,140,65,15,1,1,0,52405,1
4884,306,0,1,NA,2,1,1,300,35,155,35,15,2,1,0,52405,4
4885,306,0,1,NA,3,1,1,300,35,155,45,15,3,1,0,52405,4
4886,306,0,1,NA,4,1,1,250,50,140,75,10,3,1,0,52405,1
4888,306,0,1,NA,6,1,1,390,35,130,35,10,1,1,0,52405,4
4889,306,0,1,NA,7,1,1,300,45,120,65,5,1,1,0,52405,1
4890,306,0,1,NA,8,1,1,300,40,155,35,5,2,1,0,52405,4
4891,306,0,1,NA,9,1,1,390,30,120,55,15,1,1,0,52405,4
4892,306,0,1,NA,10,1,1,275,40,170,55,25,2,1,0,52405,1
4893,306,0,1,NA,11,1,1,275,50,155,55,15,2,1,0,52405,1
4894,306,0,1,NA,12,1,1,345,35,120,75,10,2,1,0,52405,1
4895,306,0,1,NA,13,1,1,250,50,120,65,10,1,1,0,52405,1
4896,306,0,1,NA,14,1,1,345,40,155,45,5,2,1,0,52405,4
4897,307,1,0,1,NA,1,1,275,40,155,55,5,0,1,0,40077,1
4898,307,1,0,2,NA,1,1,390,30,120,65,15,0,1,0,40077,4
4899,307,0,1,NA,1,1,1,275,50,120,45,5,1,1,0,40077,1
4900,307,0,1,NA,2,1,1,275,45,170,55,25,3,1,0,40077,1
4901,307,0,1,NA,3,1,1,275,45,155,35,5,1,1,0,40077,4
4902,307,0,1,NA,4,1,1,300,45,155,65,20,1,1,0,40077,1
4903,307,0,1,NA,5,1,1,390,35,155,65,15,3,1,0,40077,1
4904,307,0,1,NA,6,1,1,250,50,120,65,20,2,1,0,40077,4
4905,307,0,1,NA,7,1,1,250,45,170,35,15,3,1,0,40077,1
4906,307,0,1,NA,8,1,1,275,40,170,35,15,3,1,0,40077,1
4908,307,0,1,NA,10,1,1,275,50,120,55,5,3,1,0,40077,4
4909,307,0,1,NA,11,1,1,390,35,130,55,15,1,1,0,40077,1
4910,307,0,1,NA,12,1,1,300,45,170,45,5,1,1,0,40077,4
4911,307,0,1,NA,13,1,1,345,30,140,65,15,1,1,0,40077,4
4912,307,0,1,NA,14,1,1,250,40,140,75,20,2,1,0,40077,4
4913,308,1,0,1,NA,1,1,275,30,170,35,25,0,1,0,21279,4
4914,308,1,0,2,NA,1,1,345,35,155,35,10,0,1,0,21279,4
4915,308,0,1,NA,1,1,1,250,50,130,55,10,1,1,0,21279,1
4916,308,0,1,NA,2,1,1,275,50,120,65,10,2,1,0,21279,4
4917,308,0,1,NA,3,1,1,300,30,140,75,25,2,1,0,21279,1
4918,308,0,1,NA,4,1,1,390,30,130,65,25,3,1,0,21279,1
4920,308,0,1,NA,6,1,1,300,45,120,35,10,2,1,0,21279,4
4921,308,0,1,NA,7,1,1,300,40,155,65,20,1,1,0,21279,1
4922,308,0,1,NA,8,1,1,345,35,170,35,15,1,1,0,21279,4
4923,308,0,1,NA,9,1,1,250,40,170,45,10,2,1,0,21279,4
4924,308,0,1,NA,10,1,1,250,40,155,75,25,2,1,0,21279,1
4925,308,0,1,NA,11,1,1,390,35,170,35,25,3,1,0,21279,4
4926,308,0,1,NA,12,1,1,250,45,140,65,25,2,1,0,21279,1
4927,308,0,1,NA,13,1,1,250,40,170,35,25,2,1,0,21279,4
4928,308,0,1,NA,14,1,1,300,40,170,65,25,2,1,0,21279,1
4932,309,0,1,NA,2,1,1,345,45,120,45,5,1,0,1,36437,4
4936,309,0,1,NA,6,1,1,250,45,155,45,20,1,0,1,36437,1
4938,309,0,1,NA,8,1,1,275,40,130,65,20,1,0,1,36437,4
4939,309,0,1,NA,9,1,1,275,50,155,35,10,3,0,1,36437,1
4941,309,0,1,NA,11,1,1,300,30,155,45,25,1,0,1,36437,4
4942,309,0,1,NA,12,1,1,300,35,155,45,20,1,0,1,36437,1
4943,309,0,1,NA,13,1,1,250,50,120,55,25,2,0,1,36437,4
4945,310,1,0,1,NA,1,1,345,30,120,75,10,0,0,1,16854,4
4946,310,1,0,2,NA,1,1,300,45,170,35,5,0,0,1,16854,1
4947,310,0,1,NA,1,1,1,390,35,130,75,25,2,0,1,16854,4
4948,310,0,1,NA,2,1,1,300,30,170,55,25,2,0,1,16854,4
4949,310,0,1,NA,3,1,1,345,45,130,35,5,3,0,1,16854,4
4951,310,0,1,NA,5,1,1,300,45,120,55,5,3,0,1,16854,4
4952,310,0,1,NA,6,1,1,345,30,170,45,10,2,0,1,16854,4
4953,310,0,1,NA,7,1,1,250,50,120,45,20,2,0,1,16854,4
4954,310,0,1,NA,8,1,1,275,35,170,35,20,3,0,1,16854,4
4955,310,0,1,NA,9,1,1,275,50,120,45,15,3,0,1,16854,4
4956,310,0,1,NA,10,1,1,275,50,120,45,20,2,0,1,16854,4
4957,310,0,1,NA,11,1,1,275,50,130,65,15,3,0,1,16854,1
4958,310,0,1,NA,12,1,1,345,30,140,75,5,2,0,1,16854,1
4959,310,0,1,NA,13,1,1,250,50,130,65,10,2,0,1,16854,4
4961,311,1,0,1,NA,1,1,275,30,130,75,25,0,0,0,16618,1
4962,311,1,0,2,NA,1,1,390,30,170,35,25,0,0,0,16618,1
4963,311,0,1,NA,1,1,1,390,40,170,35,5,2,0,0,16618,4
4964,311,0,1,NA,2,1,1,390,30,140,55,5,1,0,0,16618,1
4966,311,0,1,NA,4,1,1,300,30,155,75,25,2,0,0,16618,1
4967,311,0,1,NA,5,1,1,250,40,170,35,25,2,0,0,16618,4
4968,311,0,1,NA,6,1,1,275,45,170,35,10,2,0,0,16618,4
4969,311,0,1,NA,7,1,1,275,50,120,75,15,3,0,0,16618,1
4970,311,0,1,NA,8,1,1,250,45,170,45,20,2,0,0,16618,4
4971,311,0,1,NA,9,1,1,390,35,140,55,10,1,0,0,16618,1
4972,311,0,1,NA,10,1,1,345,35,140,45,25,3,0,0,16618,4
4973,311,0,1,NA,11,1,1,345,45,120,35,5,1,0,0,16618,4
5009,314,1,0,1,NA,1,1,390,30,130,55,5,0,0,1,29418,4
5012,314,0,1,NA,2,1,1,345,40,130,45,10,1,0,1,29418,1
5013,314,0,1,NA,3,1,1,345,40,140,45,10,2,0,1,29418,4
5014,314,0,1,NA,4,1,1,300,50,130,75,10,3,0,1,29418,4
5015,314,0,1,NA,5,1,1,390,30,140,65,25,1,0,1,29418,4
5016,314,0,1,NA,6,1,1,345,40,120,45,10,1,0,1,29418,4
5017,314,0,1,NA,7,1,1,300,40,170,45,15,2,0,1,29418,4
5019,314,0,1,NA,9,1,1,345,45,120,45,10,3,0,1,29418,1
5021,314,0,1,NA,11,1,1,390,30,120,65,25,3,0,1,29418,4
5022,314,0,1,NA,12,1,1,250,50,140,65,20,1,0,1,29418,4
5024,314,0,1,NA,14,1,1,345,40,140,35,5,3,0,1,29418,4
5025,315,1,0,1,NA,1,1,275,50,140,35,15,0,1,1,69803,4
5026,315,1,0,2,NA,1,1,250,30,170,55,20,0,1,1,69803,1
5037,315,0,1,NA,11,1,1,300,45,140,45,10,3,1,1,69803,4
5038,315,0,1,NA,12,1,1,345,30,140,65,20,3,1,1,69803,4
5039,315,0,1,NA,13,1,1,250,50,120,75,10,2,1,1,69803,4
5040,315,0,1,NA,14,1,1,300,35,170,35,25,2,1,1,69803,4
5042,316,1,0,2,NA,1,1,275,50,155,55,15,0,0,0,22343,4
5043,316,0,1,NA,1,1,1,250,30,140,65,15,1,0,0,22343,1
5044,316,0,1,NA,2,1,1,300,35,155,35,15,2,0,0,22343,4
5045,316,0,1,NA,3,1,1,300,35,155,45,15,3,0,0,22343,4
5046,316,0,1,NA,4,1,1,250,50,140,75,10,3,0,0,22343,1
5047,316,0,1,NA,5,1,1,275,35,140,65,20,3,0,0,22343,4
5048,316,0,1,NA,6,1,1,390,30,130,65,25,1,0,0,22343,1
5049,316,0,1,NA,7,1,1,390,35,130,35,10,1,0,0,22343,4
5050,316,0,1,NA,8,1,1,300,40,155,35,5,2,0,0,22343,4
5051,316,0,1,NA,9,1,1,390,30,120,55,15,1,0,0,22343,1
5052,316,0,1,NA,10,1,1,275,40,170,55,25,2,0,0,22343,1
5053,316,0,1,NA,11,1,1,345,35,170,45,5,2,0,0,22343,1
5054,316,0,1,NA,12,1,1,345,35,120,75,10,2,0,0,22343,1
5055,316,0,1,NA,13,1,1,250,50,120,65,10,1,0,0,22343,1
5056,316,0,1,NA,14,1,1,345,40,155,45,5,2,0,0,22343,4
5060,317,0,1,NA,2,1,1,275,45,170,55,25,3,0,0,62520,1
5061,317,0,1,NA,3,1,1,275,45,155,35,5,1,0,0,62520,4
5062,317,0,1,NA,4,1,1,300,45,155,65,20,1,0,0,62520,1
5063,317,0,1,NA,5,1,1,390,35,155,65,15,3,0,0,62520,1
5064,317,0,1,NA,6,1,1,275,40,155,55,5,3,0,0,62520,1
5065,317,0,1,NA,7,1,1,250,45,170,35,15,3,0,0,62520,1
5066,317,0,1,NA,8,1,1,275,40,170,35,15,3,0,0,62520,4
5068,317,0,1,NA,10,1,1,390,30,120,65,15,1,0,0,62520,4
5069,317,0,1,NA,11,1,1,275,50,120,55,5,3,0,0,62520,1
5073,318,1,0,1,NA,1,1,250,50,130,55,10,0,0,0,30874,1
5074,318,1,0,2,NA,1,1,300,40,170,65,25,0,0,0,30874,1
5075,318,0,1,NA,1,1,1,275,50,120,65,10,2,0,0,30874,1
5076,318,0,1,NA,2,1,1,300,30,140,75,25,2,0,0,30874,1
5077,318,0,1,NA,3,1,1,390,30,130,65,25,3,0,0,30874,1
5078,318,0,1,NA,4,1,1,300,40,130,75,10,3,0,0,30874,1
5079,318,0,1,NA,5,1,1,300,45,120,35,10,2,0,0,30874,4
5080,318,0,1,NA,6,1,1,275,30,170,35,25,2,0,0,30874,4
5081,318,0,1,NA,7,1,1,300,40,155,65,20,1,0,0,30874,1
5082,318,0,1,NA,8,1,1,345,35,170,35,15,1,0,0,30874,1
5083,318,0,1,NA,9,1,1,250,40,170,45,10,2,0,0,30874,1
5084,318,0,1,NA,10,1,1,250,40,155,75,25,2,0,0,30874,1
5085,318,0,1,NA,11,1,1,345,35,155,35,10,1,0,0,30874,4
5086,318,0,1,NA,12,1,1,390,35,170,35,25,3,0,0,30874,4
5087,318,0,1,NA,13,1,1,250,45,140,65,25,2,0,0,30874,1
5088,318,0,1,NA,14,1,1,250,40,170,35,25,2,0,0,30874,4
5105,320,1,0,1,NA,1,1,300,30,170,55,25,0,0,0,39353,4
5106,320,1,0,2,NA,1,1,275,50,120,45,20,0,0,0,39353,1
5108,320,0,1,NA,2,1,1,345,45,130,35,5,3,0,0,39353,4
5109,320,0,1,NA,3,1,1,390,35,155,55,15,1,0,0,39353,1
5110,320,0,1,NA,4,1,1,300,45,120,55,5,3,0,0,39353,4
5111,320,0,1,NA,5,1,1,345,30,170,45,10,2,0,0,39353,4
5112,320,0,1,NA,6,1,1,345,30,120,75,10,2,0,0,39353,4
5113,320,0,1,NA,7,1,1,250,50,120,45,20,2,0,0,39353,4
5114,320,0,1,NA,8,1,1,275,35,170,35,20,3,0,0,39353,1
5115,320,0,1,NA,9,1,1,275,50,120,45,15,3,0,0,39353,4
5116,320,0,1,NA,10,1,1,300,45,170,35,5,3,0,0,39353,4
5117,320,0,1,NA,11,1,1,275,50,130,65,15,3,0,0,39353,4
5118,320,0,1,NA,12,1,1,345,30,140,75,5,2,0,0,39353,4
5119,320,0,1,NA,13,1,1,250,50,130,65,10,2,0,0,39353,1
5121,321,1,0,1,NA,1,1,275,45,170,35,10,0,0,0,30495,1
5122,321,1,0,2,NA,1,1,300,45,140,55,10,0,0,0,30495,1
5123,321,0,1,NA,1,1,1,390,40,170,35,5,2,0,0,30495,4
5124,321,0,1,NA,2,1,1,390,30,140,55,5,1,0,0,30495,4
5125,321,0,1,NA,3,1,1,250,50,120,75,5,3,0,0,30495,1
5126,321,0,1,NA,4,1,1,300,30,155,75,25,2,0,0,30495,4
5127,321,0,1,NA,5,1,1,250,40,170,35,25,2,0,0,30495,1
5128,321,0,1,NA,6,1,1,275,30,130,75,25,2,0,0,30495,1
5130,321,0,1,NA,8,1,1,250,45,170,45,20,2,0,0,30495,4
5131,321,0,1,NA,9,1,1,390,35,140,55,10,1,0,0,30495,4
5132,321,0,1,NA,10,1,1,345,35,140,45,25,3,0,0,30495,4
5133,321,0,1,NA,11,1,1,345,45,120,35,5,1,0,0,30495,4
5134,321,0,1,NA,12,1,1,250,50,130,75,15,3,0,0,30495,1
5135,321,0,1,NA,13,1,1,390,30,170,35,25,3,0,0,30495,4
5136,321,0,1,NA,14,1,1,275,45,140,65,15,2,0,0,30495,1
5138,322,1,0,2,NA,1,1,345,45,130,45,10,0,1,0,38797,1
5139,322,0,1,NA,1,1,1,300,40,170,35,25,2,1,0,38797,4
5141,322,0,1,NA,3,1,1,390,35,140,45,20,1,1,0,38797,1
5142,322,0,1,NA,4,1,1,275,40,140,55,20,1,1,0,38797,1
5143,322,0,1,NA,5,1,1,275,45,130,35,15,3,1,0,38797,1
5144,322,0,1,NA,6,1,1,250,50,140,55,25,1,1,0,38797,4
5146,322,0,1,NA,8,1,1,250,35,155,55,20,2,1,0,38797,1
5147,322,0,1,NA,9,1,1,300,35,140,45,20,2,1,0,38797,4
5148,322,0,1,NA,10,1,1,390,30,130,75,10,1,1,0,38797,1
5149,322,0,1,NA,11,1,1,390,35,140,75,20,1,1,0,38797,1
5150,322,0,1,NA,12,1,1,275,50,155,35,20,1,1,0,38797,4
5151,322,0,1,NA,13,1,1,300,40,170,45,5,1,1,0,38797,1
5201,326,1,0,1,NA,1,1,300,35,155,35,15,0,0,0,68083,1
5202,326,1,0,2,NA,1,1,300,40,155,35,5,0,0,0,68083,4
5203,326,0,1,NA,1,1,1,250,30,140,65,15,1,0,0,68083,4
5204,326,0,1,NA,2,1,1,300,35,155,45,15,3,0,0,68083,1
5205,326,0,1,NA,3,1,1,250,50,140,75,10,3,0,0,68083,4
5206,326,0,1,NA,4,1,1,275,35,140,65,20,3,0,0,68083,1
5207,326,0,1,NA,5,1,1,390,30,130,65,25,1,0,0,68083,1
5208,326,0,1,NA,6,1,1,390,35,130,35,10,1,0,0,68083,4
5209,326,0,1,NA,7,1,1,300,45,120,65,5,1,0,0,68083,4
5210,326,0,1,NA,8,1,1,390,30,120,55,15,1,0,0,68083,4
5211,326,0,1,NA,9,1,1,275,40,170,55,25,2,0,0,68083,4
5212,326,0,1,NA,10,1,1,345,35,170,45,5,2,0,0,68083,4
5213,326,0,1,NA,11,1,1,275,50,155,55,15,2,0,0,68083,4
5214,326,0,1,NA,12,1,1,345,35,120,75,10,2,0,0,68083,1
5215,326,0,1,NA,13,1,1,250,50,120,65,10,1,0,0,68083,1
5216,326,0,1,NA,14,1,1,345,40,155,45,5,2,0,0,68083,4
5217,327,1,0,1,NA,1,1,275,40,155,55,5,0,0,1,27982,4
5219,327,0,1,NA,1,1,1,275,50,120,45,5,1,0,1,27982,4
5220,327,0,1,NA,2,1,1,275,45,170,55,25,3,0,1,27982,1
5221,327,0,1,NA,3,1,1,275,45,155,35,5,1,0,1,27982,4
5223,327,0,1,NA,5,1,1,390,35,155,65,15,3,0,1,27982,4
5224,327,0,1,NA,6,1,1,250,50,120,65,20,2,0,1,27982,4
5229,327,0,1,NA,11,1,1,275,50,120,55,5,3,0,1,27982,4
5230,327,0,1,NA,12,1,1,390,35,130,55,15,1,0,1,27982,4
5232,327,0,1,NA,14,1,1,250,40,140,75,20,2,0,1,27982,4
5233,328,1,0,1,NA,1,1,275,50,120,65,10,0,1,0,68203,1
5234,328,1,0,2,NA,1,1,345,35,170,35,15,0,1,0,68203,1
5235,328,0,1,NA,1,1,1,250,50,130,55,10,1,1,0,68203,1
5236,328,0,1,NA,2,1,1,300,30,140,75,25,2,1,0,68203,4
5237,328,0,1,NA,3,1,1,390,30,130,65,25,3,1,0,68203,1
5238,328,0,1,NA,4,1,1,300,40,130,75,10,3,1,0,68203,4
5239,328,0,1,NA,5,1,1,300,45,120,35,10,2,1,0,68203,4
5240,328,0,1,NA,6,1,1,275,30,170,35,25,2,1,0,68203,4
5241,328,0,1,NA,7,1,1,300,40,155,65,20,1,1,0,68203,4
5242,328,0,1,NA,8,1,1,250,40,170,45,10,2,1,0,68203,4
5243,328,0,1,NA,9,1,1,250,40,155,75,25,2,1,0,68203,1
5244,328,0,1,NA,10,1,1,345,35,155,35,10,1,1,0,68203,4
5246,328,0,1,NA,12,1,1,250,45,140,65,25,2,1,0,68203,1
5247,328,0,1,NA,13,1,1,250,40,170,35,25,2,1,0,68203,4
5249,329,1,0,1,NA,1,1,300,45,130,75,15,0,0,0,59884,1
5250,329,1,0,2,NA,1,1,300,35,155,45,20,0,0,0,59884,1
5251,329,0,1,NA,1,1,1,390,30,130,75,15,3,0,0,59884,1
5252,329,0,1,NA,2,1,1,345,45,120,45,5,1,0,0,59884,4
5253,329,0,1,NA,3,1,1,250,45,120,75,5,2,0,0,59884,1
5254,329,0,1,NA,4,1,1,390,30,130,65,20,1,0,0,59884,1
5256,329,0,1,NA,6,1,1,390,40,155,65,25,1,0,0,59884,1
5258,329,0,1,NA,8,1,1,275,40,130,65,20,1,0,0,59884,1
5260,329,0,1,NA,10,1,1,345,50,155,45,5,3,0,0,59884,1
5261,329,0,1,NA,11,1,1,390,35,120,75,15,2,0,0,59884,4
5262,329,0,1,NA,12,1,1,300,30,155,45,25,1,0,0,59884,1
5264,329,0,1,NA,14,1,1,390,35,120,55,10,1,0,0,59884,4
5265,330,1,0,1,NA,1,1,345,45,130,35,5,0,1,1,29906,4
5266,330,1,0,2,NA,1,1,300,45,170,35,5,0,1,1,29906,4
5267,330,0,1,NA,1,1,1,390,35,130,75,25,2,1,1,29906,4
5268,330,0,1,NA,2,1,1,300,30,170,55,25,2,1,1,29906,4
5270,330,0,1,NA,4,1,1,300,45,120,55,5,3,1,1,29906,4
5271,330,0,1,NA,5,1,1,345,30,170,45,10,2,1,1,29906,1
5272,330,0,1,NA,6,1,1,345,30,120,75,10,2,1,1,29906,4
5273,330,0,1,NA,7,1,1,250,50,120,45,20,2,1,1,29906,4
5274,330,0,1,NA,8,1,1,275,35,170,35,20,3,1,1,29906,4
5275,330,0,1,NA,9,1,1,275,50,120,45,15,3,1,1,29906,4
5276,330,0,1,NA,10,1,1,275,50,120,45,20,2,1,1,29906,4
5277,330,0,1,NA,11,1,1,275,50,130,65,15,3,1,1,29906,1
5278,330,0,1,NA,12,1,1,345,30,140,75,5,2,1,1,29906,4
5279,330,0,1,NA,13,1,1,250,50,130,65,10,2,1,1,29906,1
5281,331,1,0,1,NA,1,1,250,50,120,75,5,0,0,0,37908,1
5282,331,1,0,2,NA,1,1,390,35,140,55,10,0,0,0,37908,1
5283,331,0,1,NA,1,1,1,390,40,170,35,5,2,0,0,37908,4
5284,331,0,1,NA,2,1,1,390,30,140,55,5,1,0,0,37908,1
5285,331,0,1,NA,3,1,1,300,30,155,75,25,2,0,0,37908,1
5286,331,0,1,NA,4,1,1,250,40,170,35,25,2,0,0,37908,4
5287,331,0,1,NA,5,1,1,275,30,130,75,25,2,0,0,37908,1
5288,331,0,1,NA,6,1,1,275,45,170,35,10,2,0,0,37908,4
5291,331,0,1,NA,9,1,1,345,35,140,45,25,3,0,0,37908,4
5292,331,0,1,NA,10,1,1,345,45,120,35,5,1,0,0,37908,4
5293,331,0,1,NA,11,1,1,250,50,130,75,15,3,0,0,37908,1
5294,331,0,1,NA,12,1,1,390,30,170,35,25,3,0,0,37908,4
5295,331,0,1,NA,13,1,1,275,45,140,65,15,2,0,0,37908,1
5296,331,0,1,NA,14,1,1,300,45,140,55,10,3,0,0,37908,4
5329,334,1,0,1,NA,1,1,390,30,130,55,5,0,1,0,34347,4
5332,334,0,1,NA,2,1,1,345,40,130,45,10,1,1,0,34347,4
